channel,id,name,alt_names,is_main,broadcast_area,timezones,languages,format
TVR.es,SD,SD,,TRUE,ct/ESLGR,Europe/Madrid,spa,576i
TVR.fr,SD,SD,,TRUE,c/FR,Europe/Paris,fra,576i
TVR1.ro,HD,HD,,FALSE,c/RO,Europe/Bucharest,ron,1080i
TVR1.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVR2.ro,HD,HD,,FALSE,c/RO,Europe/Bucharest,ron,1080i
TVR2.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVR24.ru,SD,SD,,TRUE,s/RU-MOS,Europe/Moscow,rus,576i
TVR3.ro,HD,HD,,FALSE,c/RO,Europe/Bucharest,ron,1080i
TVR3.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVRaca.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVRaiar.ao,SD,SD,,TRUE,c/AO,Africa/Luanda,por,576i
TVRain.nl,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
TVRaj.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
TVRas.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVRaTimBum.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVRCanal11.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
TVRCluj.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVRCraiova.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVRCultural.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVRecordMadagascar.mg,SD,SD,,TRUE,c/MG,Indian/Antananarivo,fra;mlg,576i
TVReduta.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
TVRegionalnaLubin.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
tvregionalnapl.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
TVReme.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVRepublika.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
TVRepublikaPlus.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
TVReus.es,SD,SD,,TRUE,c/ES,Europe/Madrid,cat,576i
TVRevolucao.mz,SD,SD,,TRUE,c/MZ,Africa/Maputo,por,576i
TVRFolclor.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVRheintal.ch,SD,SD,,TRUE,c/CH,Europe/Zurich,deu,576i
TVRI.id,Aceh,Aceh,,FALSE,s/ID-AC,Asia/Jakarta,ind,576i
TVRI.id,Bali,Bali,,FALSE,s/ID-BA,Asia/Jakarta,ind,576i
TVRI.id,BangkaBelitung,Bangka Belitung,,FALSE,s/ID-BB,Asia/Jakarta,ind,576i
TVRI.id,Bengkulu,Bengkulu,,FALSE,s/ID-BE,Asia/Jakarta,ind,576i
TVRI.id,CentralJava,Central Java,,FALSE,s/ID-JT,Asia/Jakarta,ind,576i
TVRI.id,CentralKalimantan,Central Kalimantan,,FALSE,s/ID-KT,Asia/Jakarta,ind,576i
TVRI.id,CentralSulawesi,Central Sulawesi,,FALSE,s/ID-ST,Asia/Jakarta,ind,576i
TVRI.id,EastJava,East Java,,FALSE,s/ID-JI,Asia/Jakarta,ind;jav,576i
TVRI.id,EastKalimantan,East Kalimantan,,FALSE,s/ID-KI,Asia/Jakarta,ind,576i
TVRI.id,EastNusaTenggara,East Nusa Tenggara,,FALSE,s/ID-NT,Asia/Jakarta,ind,576i
TVRI.id,Gorontalo,Gorontalo,,FALSE,s/ID-GO,Asia/Jakarta,ind,576i
TVRI.id,HD,HD,,TRUE,c/ID,Asia/Jakarta,ind,1080i
TVRI.id,Jakarta,Jakarta,,FALSE,s/ID-JK,Asia/Jakarta,ind,576i
TVRI.id,Jambi,Jambi,,FALSE,s/ID-JA,Asia/Jakarta,ind,576i
TVRI.id,Lampung,Lampung,,FALSE,s/ID-LA,Asia/Jakarta,ind,576i
TVRI.id,Maluku,Maluku,,FALSE,s/ID-ML;s/ID-MU,Asia/Jakarta,ind,576i
TVRI.id,NorthKalimantan,North Kalimantan,,FALSE,s/ID-KU,Asia/Jakarta,ind,576i
TVRI.id,NorthSulawesi,North Sulawesi,,FALSE,s/ID-SA,Asia/Jakarta,ind,1080p
TVRI.id,NorthSumatra,North Sumatra,,FALSE,s/ID-SU,Asia/Jakarta,ind,1080p
TVRI.id,Papua,Papua,,FALSE,s/ID-PP,Asia/Jakarta,ind,576i
TVRI.id,Riau,Riau,,FALSE,s/ID-RI,Asia/Jakarta,ind,576i
TVRI.id,SD,SD,,FALSE,c/ID,Asia/Jakarta,ind,576i
TVRI.id,SoutheastSulawesi,Southeast Sulawesi,,FALSE,s/ID-SG,Asia/Jakarta,ind,576i
TVRI.id,SouthKalimantan,South Kalimantan,,FALSE,s/ID-KS,Asia/Jakarta,ind,576i
TVRI.id,SouthSulawesi,South Sulawesi,,FALSE,s/ID-SN,Asia/Jakarta,ind,576i
TVRI.id,SouthSumatra,South Sumatra,,FALSE,s/ID-SB,Asia/Jakarta,ind,576i
TVRI.id,WestJava,West Java,,FALSE,s/ID-JB,Asia/Jakarta,ind,576i
TVRI.id,WestKalimantan,West Kalimantan,,FALSE,s/ID-KB,Asia/Jakarta,ind,576i
TVRI.id,WestNusaTenggara,West Nusa Tenggara,,FALSE,s/ID-NB,Asia/Jakarta,ind,576i
TVRI.id,WestPapua,West Papua,,FALSE,s/ID-PB,Asia/Jakarta,ind,1080p
TVRI.id,WestSulawesi,West Sulawesi,,FALSE,s/ID-SR,Asia/Jakarta,ind,576i
TVRI.id,WestSumatra,West Sumatra,,FALSE,s/ID-SS,Asia/Jakarta,ind,576i
TVRI.id,Yogyakarta,Yogyakarta,,FALSE,s/ID-YO,Asia/Jakarta,ind,576i
TVRIasi.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVRiK.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
TVRimava.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
TVRInfo.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVRInternational.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVRio.uy,SD,SD,,TRUE,c/UY,America/Montevideo,spa,576i
TVRio.ve,SD,SD,,TRUE,c/VE,America/Caracas,spa,576i
TVRioGrande.br,SD,SD,,TRUE,ct/BRFRA,America/Sao_Paulo,por,480i
TVRioPreto.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVRioSul.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVRipolles.es,SD,SD,,TRUE,s/ES-CT,Europe/Madrid,cat,576i
TVRISport.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRitam.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVRivera.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,576i
TVRIWorld.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,eng,576i
TVRMoldova.md,HD,HD,,FALSE,c/MD,Europe/Chisinau,ron,1080p
TVRMoldova.md,SD,SD,,TRUE,c/MD,Europe/Chisinau,ron,576i
TVRochense.uy,SD,SD,,TRUE,c/UY,America/Montevideo,spa,576i
TVRodina.bg,SD,SD,,TRUE,c/BG,Europe/Sofia,bul,576i
TVRodopi.gr,SD,SD,,TRUE,c/GR,Europe/Athens,ell,576i
TVRomana.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
TVRondonia.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVRopczyce.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
TVRoraima.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVRozafa.al,SD,SD,,TRUE,c/AL,Europe/Tirane,sqi,576i
TVRParlemen.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenBadanAnggaran.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenBadanLegislatif.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenBadanMusyawarah.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenBAKN.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenBKSAP.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenKomisiI.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenKomisiII.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenKomisiIII.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenKomisiIV.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenKomisiIX.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenKomisiV.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenKomisiVI.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenKomisiVII.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenKomisiVIII.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenKomisiX.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRParlemenKomisiXI.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVRS.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
TVRSport.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVRTarguMures.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVRTimisoara.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVRUS.de,SD,SD,,TRUE,c/DE,Europe/Berlin,rus,576i
TVRuzinov.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
TVS.cz,SD,SD,,TRUE,c/CZ,Europe/Prague,ces,576i
TVS.do,SD,SD,,TRUE,c/DO,America/Santo_Domingo,spa,480i
TVS.my,SD,SD,,TRUE,c/MY,Asia/Kuala_Lumpur,msa,576i
TVS.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
TVS.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
TVS.st,SD,SD,,TRUE,c/ST,Africa/Sao_Tome,por,576i
TVS.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVS.ve,SD,SD,,TRUE,ct/VEMYC,America/Caracas,spa,480i
TVS1EconomicScience.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,zho,576i
TVS2.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,zho,576i
TVS2SouthernTV.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,zho,576i
TVS4GuangdongTV.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,zho,576i
TVSA.ba,SD,SD,,TRUE,c/BA,Europe/Sarajevo,bos,576i
TVSabac.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVSabadellValles.es,SD,SD,,TRUE,ct/ESSBP,Europe/Madrid,cat,576i
TVSActionNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSafina.tj,SD,SD,,TRUE,c/TJ,Asia/Dushanbe,tgk,576i
TVSaga.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVSAGovernmentChannel.us,SD,SD,,TRUE,ct/USSAT,America/Santiago,eng,480i
TVSagres.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVSale.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
TVSAllAmerican.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSalud.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
TVSanCarlos.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,576i
TVSandegi.br,SD,SD,,TRUE,ct/BRSRB,America/Sao_Paulo,por,480i
TVSanJorge.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,480i
TVSanLuis.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,480i
TVSanMarcos.hn,SD,SD,,TRUE,c/HN,America/Guatemala,spa,480i
TVSanPedro.gt,SD,SD,,TRUE,c/GT,America/Guatemala,spa,576i
TVSantaCruz.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVSantaCruz.cr,SD,SD,,TRUE,c/CR,America/Costa_Rica,spa,480i
TVSantCugat.es,SD,SD,,TRUE,s/ES-CT,Europe/Madrid,cat,576i
TVSantos.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVSaoFrancisco.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVSaoRaimundo.br,SD,SD,,TRUE,s/BR-AM,America/Sao_Paulo,por,480i
TVSapientia.ng,SD,SD,,TRUE,c/NG,Africa/Lagos,eng,576i
TVSAPublicChannel.us,SD,SD,,TRUE,ct/USSAT,America/Santiago,eng;spa,480i
TVSat.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVSayohi.tj,SD,SD,,TRUE,c/TJ,Asia/Dushanbe,tgk,576i
TVSBowlingNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSBoxing.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSBuckboardNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSCanal13.ec,SD,SD,,TRUE,c/EC,America/Guayaquil,spa,480i
TVSCanal42.hn,SD,SD,,TRUE,c/HN,America/Tegucigalpa,spa,576i
TVSCantaura.ve,SD,SD,,TRUE,c/VE,America/Caracas,spa,576i
TVSCHWERIN.de,SD,SD,,TRUE,c/DE,Europe/Berlin,deu,576i
TVSCipherNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSClassicMovies.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSClassicSports.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSComedyNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSConsumerDirect.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSDriveInMovie.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSE.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
TVSehara.si,SD,SD,,TRUE,c/SI;c/BA,Europe/Ljubljana,bos,576i
TVSei.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
TVSelva.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,576i
TVSen.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
TVSenado.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVSenado.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
TVSEncarnacion.py,SD,SD,,TRUE,c/PY,America/Asuncion,spa,576i
TVSensacion.pe,SD,SD,,TRUE,c/PE,America/Lima,spa,480i
TVSergipe.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVSeries.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVSerraDourada.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVSeteLagoas.br,SD,SD,,TRUE,s/BR-MG,America/Sao_Paulo,por,480i
TVSeventeen.lb,SD,SD,,TRUE,c/LB,Asia/Beirut,ara,576i
TVSeverka.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
TVSezam.rs,SD,SD,,TRUE,c/RS,Africa/Juba,srp,576i
TVSFamilyChannel.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSFilmNoirNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSFlashbackNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSFrontPageDetective.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVShenja.mk,SD,SD,,TRUE,c/MK,Europe/Skopje,mkd,576i
TVSHiTops.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVShizuoka.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
TVSHollywoodHistory.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVShopPhilippines.ph,SD,SD,,TRUE,c/PH,Asia/Manila,eng,480i
TVShoptime.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVShopTour.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVSHorrorNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVShowOruro.bo,SD,SD,,TRUE,c/BO,America/La_Paz,spa,480i
TVShows.es,SD,SD,,TRUE,c/ES,Europe/Madrid,spa,576i
TVShumen.bg,SD,SD,,TRUE,c/BG,Europe/Sofia,bul,576i
TVSimCachoeiro.br,SD,SD,,TRUE,ct/BRCDI,America/Sao_Paulo,por,480i
TVSimColatina.br,SD,SD,,TRUE,ct/BRCTN,America/Sao_Paulo,por,480i
TVSimic.ba,SD,SD,,TRUE,c/BA,Europe/Sarajevo,bos,576i
TVSimSaoMateus.br,SD,SD,,TRUE,ct/BRSMS,America/Sao_Paulo,por,480i
TVSinamo.tj,SD,SD,,TRUE,c/TJ,Asia/Dushanbe,tgk,576i
TVSindical.ar,SD,SD,,TRUE,c/AR,America/Argentina/Buenos_Aires,spa,576i
TVSInspirationalNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSistemasCuzco.pe,SD,SD,,TRUE,c/PE,America/Lima,spa,480i
TVSJewelryNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSkalica.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
TVSkampa.al,SD,SD,,TRUE,c/AL,Europe/Tirane,sqi,576i
TVSkay.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVSkrunda.lv,SD,SD,,TRUE,c/LV,Europe/Riga,lav,576i
TVSLightNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSLO1.si,HD,HD,,FALSE,c/SI;c/BA,Europe/Ljubljana,slv,1080i
TVSLO1.si,SD,SD,,TRUE,c/SI,Europe/Ljubljana,slv,576i
TVSLO2.si,HD,HD,,FALSE,c/SI,Europe/Ljubljana,slv,1080i
TVSLO2.si,SD,SD,,TRUE,c/SI,Europe/Ljubljana,slv,576i
TVSLO3.si,HD,HD,,FALSE,c/SI,Europe/Ljubljana,slv,1080i
TVSLO3.si,SD,SD,,TRUE,c/SI,Europe/Ljubljana,slv,576i
TVSlonExtra.ba,SD,SD,,TRUE,c/BA,Europe/Sarajevo,bos,576i
TVSlonInfo.ba,SD,SD,,TRUE,c/BA,Europe/Sarajevo,bos,576i
TVSlowianin.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
TVSMainstreet.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSmederevo.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVSMusicNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSN.au,SD,SD,,TRUE,c/AU;c/NZ,Australia/Sydney,eng,576i
TVSNBeauty.au,SD,SD,,TRUE,c/AU;c/NZ,Australia/Sydney,eng,576i
TVSNJewellery.au,SD,SD,,TRUE,c/AU;c/NZ,Australia/Sydney,eng,576i
TVSNostalgia.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSNostalgiaMovies.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSNStyle.au,SD,SD,,TRUE,c/AU;c/NZ,Australia/Sydney,eng,576i
TVSokobanja.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVSolComunidade.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVSolidaria.ar,SD,SD,,TRUE,c/AR,America/Argentina/Buenos_Aires,spa,576i
TVSombor.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVSonce.mk,SD,SD,,TRUE,c/MK,Europe/Skopje,mkd,576i
TVSOpusNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSPES.tg,SD,SD,,TRUE,c/TG,Africa/Lome,fra,576i
TVSPetParadeNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSPinballNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSPortOCall.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSQuizShowNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSRareCollectibles.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSRetro.gt,SD,SD,,TRUE,c/GT,America/Guatemala,spa,480i
TVSRK11.si,SD,SD,,TRUE,c/SI,Europe/Ljubljana,slv,576i
TVSSaloum.sn,SD,SD,,TRUE,c/SN,Africa/Dakar,fra,576i
TVSSciFiNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSSelectNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSSiloDiscountNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSSoftWindsNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSSports.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSSportsBureau.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSTalkNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSTallyHo.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVStaraTura.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
TVStaraZagora.bg,SD,SD,,TRUE,c/BG,Europe/Sofia,bul,576i
TVSTavern.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSTeleSports.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSTelevisionNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSTelRaNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVStichtseVecht.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TVSTodayHomeEntertainmentNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVStorbyen.dk,SD,SD,,TRUE,c/DK,Europe/Copenhagen,dan,576i
TVStoychev.bg,SD,SD,,TRUE,c/BG,Europe/Sofia,bul,576i
TVSTravelNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSTurbo.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSubae.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVSubotica.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVSucesso.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVSucesso.mz,SD,SD,,TRUE,c/MZ,Africa/Maputo,por,576i
TVSUD.ro,SD,SD,,TRUE,ct/ROTGU,Europe/Bucharest,ron,576i
TVSudoeste.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVSudProvence.fr,SD,SD,,TRUE,c/FR,Europe/Paris,fra,576i
TVSuesca.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,576i
TVSugd.tj,SD,SD,,TRUE,c/TJ,Asia/Dushanbe,tgk,576i
TVSuissePlus.ch,SD,SD,,TRUE,c/CH,Europe/Zurich,fra,576i
TVSulBahia.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVSuldeMinas.br,SD,SD,,TRUE,s/BR-MG,America/Sao_Paulo,por,480i
TVSunce.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVSurCanal14.cr,SD,SD,,TRUE,c/CR,America/Costa_Rica,spa,480i
TVSurCanal9.cr,SD,SD,,TRUE,c/CR,America/Costa_Rica,spa,480i
TVSurJuliaca.pe,SD,SD,,TRUE,c/PE,America/Lima,spa,576i
TVSurymar.pe,SD,SD,,TRUE,ct/PELIM,America/Lima,spa,480i
TVSVarietyNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSvet.mk,SD,SD,,TRUE,c/MK,Europe/Skopje,mkd,576i
TVSVintageNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSWesternMovie.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSWomenSports.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TVSYD.dk,SD,SD,,TRUE,c/DK,Europe/Copenhagen,dan,576i
TVSyri.xk,SD,SD,,TRUE,c/XK,Europe/Belgrade,sqi,576i
TVSzentendre.hu,SD,SD,,TRUE,c/HU,Europe/Budapest,hun,576i
TVT.bg,SD,SD,,TRUE,c/BG,Europe/Sofia,bul,576i
TVT.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVT.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,480i
TVT.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
TVT.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
TVT.tg,SD,SD,,TRUE,c/TG,Africa/Lome,fra;ewe;kbp,576i
TVTabalong.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVTacoma.us,SD,SD,,TRUE,ct/USTIW,America/Los_Angeles,eng,480i
TVTapajos.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTaraba.ng,SD,SD,,TRUE,c/NG,Africa/Lagos,eng,576i
TVTarn.fr,SD,SD,,TRUE,c/FR,Europe/Paris,fra,576i
TVTarobaCascavel.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTarobaLondrina.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTEMBauru.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTemis.ca,SD,SD,,TRUE,s/CA-QC,America/Toronto,fra,480i
TVTEMItapetininga.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTemplo.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTempo.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
TVTEMSaoJosedoRioPreto.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTEMSorocaba.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTerceiroAnjo.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTeuta.me,SD,SD,,TRUE,ct/MEULC,Europe/Podgorica,cnr,576i
TVThathi.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVThathiCampinas.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTibagi.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTierraColorada.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,576i
TVTimorLeste.tl,SD,SD,,TRUE,c/TL,Asia/Dili,por;tet;ind,576i
TVTInternational.tg,SD,SD,,TRUE,c/TG,Africa/Lome,fra,576i
TVToday.np,SD,SD,,TRUE,c/NP,Asia/Kathmandu,nep,576i
TVToday.pk,SD,SD,,TRUE,c/PK,Asia/Karachi,eng,576i
TVTorun.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
TVTourismandFolkCrafts.tj,SD,SD,,TRUE,c/TJ,Asia/Dushanbe,tgk;rus,576i
